Country, Year,Week,Received/ collected,A (H1),A (H1N1)pdm09,A (H3),A (H5),A (not subtyped),A (Total),B (Yamagata lineage),B (Victoria lineage),B (lineage not determined),B (Total),Total number of influenza positive viruses,ILI activity
United Kingdom of Great Britain and Northern Ireland,2015,13,,0,6,36,,10,52,17,0,85,102,154,No Report
United Kingdom of Great Britain and Northern Ireland,2015,14,,0,9,15,,14,38,23,3,90,116,154,No Report
United Kingdom of Great Britain and Northern Ireland,2015,15,,0,3,10,,11,24,11,2,101,114,138,No Report
United Kingdom of Great Britain and Northern Ireland,2015,16,,0,4,5,,7,16,30,0,107,137,153,No Report
United Kingdom of Great Britain and Northern Ireland,2015,17,,0,1,1,,3,5,0,0,80,80,85,No Report
United Kingdom of Great Britain and Northern Ireland,2015,18,,0,1,1,,4,6,0,0,47,47,53,No Report
United Kingdom of Great Britain and Northern Ireland,2015,19,,0,0,2,,1,3,0,0,48,48,51,No Report
United Kingdom of Great Britain and Northern Ireland,2015,20,,0,0,1,,2,3,0,0,40,40,43,No Report
United Kingdom of Great Britain and Northern Ireland,2015,21,,0,0,0,,0,0,0,0,48,48,48,No Report
United Kingdom of Great Britain and Northern Ireland,2015,22,,0,1,2,,1,4,0,0,29,29,33,No Report
United Kingdom of Great Britain and Northern Ireland,2015,23,,0,1,3,,0,4,0,0,18,18,22,No Report
United Kingdom of Great Britain and Northern Ireland,2015,24,,0,0,2,,2,4,0,0,26,26,30,No Report
United Kingdom of Great Britain and Northern Ireland,2015,25,,0,0,8,,0,8,0,0,11,11,19,No Report
United Kingdom of Great Britain and Northern Ireland,2015,26,,0,0,4,,1,5,0,0,6,6,11,No Report
United Kingdom of Great Britain and Northern Ireland,2015,27,,0,0,0,,4,4,0,0,4,4,8,No Report
United Kingdom of Great Britain and Northern Ireland,2015,28,,0,0,0,,1,1,0,0,3,3,4,No Report
United Kingdom of Great Britain and Northern Ireland,2015,29,,0,0,1,,1,2,0,0,3,3,5,No Report
United Kingdom of Great Britain and Northern Ireland,2015,30,,0,1,1,,1,3,0,0,2,2,5,No Report
United Kingdom of Great Britain and Northern Ireland,2015,31,,0,1,5,,2,8,0,0,0,0,8,No Report
United Kingdom of Great Britain and Northern Ireland,2015,32,,0,0,2,,1,3,0,0,2,2,5,No Report
United Kingdom of Great Britain and Northern Ireland,2015,33,,0,0,2,,1,3,0,0,4,4,7,No Report
United Kingdom of Great Britain and Northern Ireland,2015,34,,0,0,2,,1,3,0,0,1,1,4,No Report
United Kingdom of Great Britain and Northern Ireland,2015,35,,0,0,0,,0,0,0,0,1,1,1,No Report
United Kingdom of Great Britain and Northern Ireland,2015,36,,0,0,0,,2,2,0,0,0,0,2,No Report
United Kingdom of Great Britain and Northern Ireland,2015,37,,0,1,1,,0,2,0,0,1,1,3,No Report
United Kingdom of Great Britain and Northern Ireland,2015,38,,0,0,0,,2,2,0,0,1,1,3,No Report
United Kingdom of Great Britain and Northern Ireland,2015,39,,0,0,0,,2,2,0,0,0,0,2,No Report
United Kingdom of Great Britain and Northern Ireland,2015,40,,0,1,4,,5,10,0,0,9,9,19,No Report
United Kingdom of Great Britain and Northern Ireland,2015,41,,0,6,7,,21,34,0,1,7,8,42,No Report
United Kingdom of Great Britain and Northern Ireland,2015,42,,0,7,2,,7,16,0,0,9,9,25,No Report
United Kingdom of Great Britain and Northern Ireland,2015,43,,0,9,2,,7,18,0,0,5,5,23,No Report
United Kingdom of Great Britain and Northern Ireland,2015,44,,0,4,3,,15,22,0,0,15,15,37,No Report
United Kingdom of Great Britain and Northern Ireland,2015,45,,0,7,2,,18,27,0,0,8,8,35,No Report
United Kingdom of Great Britain and Northern Ireland,2015,46,,0,3,2,,8,13,0,0,13,13,26,No Report
United Kingdom of Great Britain and Northern Ireland,2015,47,,0,12,2,,13,27,0,1,9,10,37,No Report
United Kingdom of Great Britain and Northern Ireland,2015,48,,0,13,2,,12,27,0,1,12,13,40,No Report
United Kingdom of Great Britain and Northern Ireland,2015,49,,0,13,4,,26,43,0,1,17,18,61,No Report
United Kingdom of Great Britain and Northern Ireland,2015,50,,0,33,1,,19,53,0,0,11,11,64,No Report
United Kingdom of Great Britain and Northern Ireland,2015,51,,0,82,3,,71,156,0,0,11,11,167,No Report
United Kingdom of Great Britain and Northern Ireland,2015,52,,0,97,0,,84,181,1,0,16,17,198,No Report
United Kingdom of Great Britain and Northern Ireland,2015,53,,0,139,0,,112,251,1,0,25,26,277,No Report
United Kingdom of Great Britain and Northern Ireland,2016,1,,0,225,5,,165,395,1,1,25,27,422,No Report
United Kingdom of Great Britain and Northern Ireland,2016,2,,0,210,3,,161,374,0,0,32,32,406,No Report
United Kingdom of Great Britain and Northern Ireland,2016,3,,0,305,5,,218,528,0,1,27,28,556,No Report
United Kingdom of Great Britain and Northern Ireland,2016,4,,0,387,3,,391,781,0,0,49,49,830,No Report
United Kingdom of Great Britain and Northern Ireland,2016,5,,0,390,43,,427,860,0,2,57,59,919,No Report
United Kingdom of Great Britain and Northern Ireland,2016,6,,0,391,3,,434,828,1,6,83,90,918,No Report
United Kingdom of Great Britain and Northern Ireland,2016,7,,0,402,1,,533,936,1,18,103,122,1058,No Report
United Kingdom of Great Britain and Northern Ireland,2016,8,,0,381,4,,536,921,4,12,150,166,1087,No Report
United Kingdom of Great Britain and Northern Ireland,2016,9,,0,343,6,,580,929,4,48,260,312,1241,No Report
United Kingdom of Great Britain and Northern Ireland,2016,10,,0,344,9,,562,915,1,37,339,377,1292,No Report
United Kingdom of Great Britain and Northern Ireland,2016,11,,0,305,9,,675,989,3,76,512,591,1580,No Report
United Kingdom of Great Britain and Northern Ireland,2016,12,,0,204,8,,481,693,2,30,544,576,1269,No Report
United Kingdom of Great Britain and Northern Ireland,2016,13,,0,148,6,,380,534,2,65,566,633,1167,No Report
United Kingdom of Great Britain and Northern Ireland,2016,14,,0,70,2,,212,284,5,59,470,534,818,No Report
United Kingdom of Great Britain and Northern Ireland,2016,15,,0,32,3,,173,208,1,22,378,401,609,No Report
United Kingdom of Great Britain and Northern Ireland,2016,16,,0,23,6,,58,87,0,0,289,289,376,No Report
United Kingdom of Great Britain and Northern Ireland,2016,17,,0,14,6,,69,89,0,0,206,206,295,No Report
United Kingdom of Great Britain and Northern Ireland,2016,18,,0,16,1,,59,76,0,0,204,204,280,No Report
United Kingdom of Great Britain and Northern Ireland,2016,19,,0,2,4,,43,49,0,0,150,150,199,No Report
United Kingdom of Great Britain and Northern Ireland,2016,20,,0,3,6,,25,34,0,0,86,86,120,No Report
United Kingdom of Great Britain and Northern Ireland,2016,21,,0,5,2,,6,13,0,0,51,51,64,No Report
United Kingdom of Great Britain and Northern Ireland,2016,22,,0,0,1,,14,15,0,0,27,27,42,No Report
United Kingdom of Great Britain and Northern Ireland,2016,23,,0,1,4,,1,6,0,0,5,5,11,No Report
United Kingdom of Great Britain and Northern Ireland,2016,24,,0,0,1,,0,1,0,0,4,4,5,No Report
United Kingdom of Great Britain and Northern Ireland,2016,25,,0,0,1,,0,1,0,0,3,3,4,No Report
United Kingdom of Great Britain and Northern Ireland,2016,26,,0,3,1,,1,5,0,0,2,2,7,No Report
United Kingdom of Great Britain and Northern Ireland,2016,27,,0,1,4,,0,5,0,0,3,3,8,No Report
United Kingdom of Great Britain and Northern Ireland,2016,28,,0,2,1,,0,3,0,0,1,1,4,No Report
United Kingdom of Great Britain and Northern Ireland,2016,29,,0,0,2,,2,4,0,0,3,3,7,No Report
United Kingdom of Great Britain and Northern Ireland,2016,30,,0,1,7,,1,9,0,0,2,2,11,No Report
United Kingdom of Great Britain and Northern Ireland,2016,31,,0,2,6,,2,10,0,0,0,0,10,No Report
United Kingdom of Great Britain and Northern Ireland,2016,32,,0,0,4,,7,11,0,0,0,0,11,No Report
United Kingdom of Great Britain and Northern Ireland,2016,33,,0,1,3,,8,12,0,0,1,1,13,No Report
United Kingdom of Great Britain and Northern Ireland,2016,34,,0,0,2,,2,4,0,0,0,0,4,No Report
United Kingdom of Great Britain and Northern Ireland,2016,35,,0,1,2,,1,4,0,0,1,1,5,No Report
United Kingdom of Great Britain and Northern Ireland,2016,36,,0,0,3,,2,5,0,0,0,0,5,No Report
United Kingdom of Great Britain and Northern Ireland,2016,37,,0,1,4,,1,6,0,0,2,2,8,No Report
United Kingdom of Great Britain and Northern Ireland,2016,38,,0,0,3,,0,3,0,0,0,0,3,No Report
United Kingdom of Great Britain and Northern Ireland,2016,39,,0,0,2,,5,7,0,0,2,2,9,No Report
United Kingdom of Great Britain and Northern Ireland,2016,40,,0,4,6,,8,18,1,0,8,9,27,No Report
United Kingdom of Great Britain and Northern Ireland,2016,41,,0,1,4,,8,13,0,0,2,2,15,No Report
United Kingdom of Great Britain and Northern Ireland,2016,42,,0,0,7,,13,20,0,0,5,5,25,No Report
United Kingdom of Great Britain and Northern Ireland,2016,43,,0,0,7,,8,15,0,0,2,2,17,No Report
United Kingdom of Great Britain and Northern Ireland,2016,44,,0,0,13,,16,29,1,1,8,10,39,No Report
United Kingdom of Great Britain and Northern Ireland,2016,45,,0,0,14,,20,34,0,0,5,5,39,No Report
United Kingdom of Great Britain and Northern Ireland,2016,46,,0,2,28,,43,73,0,0,6,6,79,No Report
United Kingdom of Great Britain and Northern Ireland,2016,47,,0,2,28,,33,63,2,0,7,9,72,No Report
United Kingdom of Great Britain and Northern Ireland,2016,48,,0,0,58,,72,130,2,0,6,8,138,No Report
United Kingdom of Great Britain and Northern Ireland,2016,49,,0,0,130,,141,271,2,0,11,13,284,No Report
United Kingdom of Great Britain and Northern Ireland,2016,50,,0,3,175,,251,429,3,0,15,18,447,No Report
United Kingdom of Great Britain and Northern Ireland,2016,51,,0,4,279,,428,711,2,0,22,24,735,No Report
United Kingdom of Great Britain and Northern Ireland,2016,52,,0,0,381,,494,875,7,0,39,46,921,No Report
United Kingdom of Great Britain and Northern Ireland,2017,1,,0,3,421,,750,1174,8,0,32,40,1214,No Report
United Kingdom of Great Britain and Northern Ireland,2017,2,,0,0,447,,1006,1453,10,1,44,55,1508,No Report
United Kingdom of Great Britain and Northern Ireland,2017,3,,0,1,377,,784,1162,13,0,39,52,1214,No Report
United Kingdom of Great Britain and Northern Ireland,2017,4,,0,0,297,,849,1146,19,0,56,75,1221,No Report
United Kingdom of Great Britain and Northern Ireland,2017,5,,0,1,307,,856,1164,11,0,67,78,1242,No Report
United Kingdom of Great Britain and Northern Ireland,2017,6,,0,1,266,,623,890,10,0,47,57,947,No Report
United Kingdom of Great Britain and Northern Ireland,2017,7,,0,0,240,,425,665,8,0,65,73,738,No Report
United Kingdom of Great Britain and Northern Ireland,2017,8,,0,2,173,,456,631,21,0,69,90,721,No Report
United Kingdom of Great Britain and Northern Ireland,2017,9,,0,0,126,,349,475,26,0,67,93,568,No Report
United Kingdom of Great Britain and Northern Ireland,2017,10,,0,2,92,,162,256,18,0,105,123,379,No Report
United Kingdom of Great Britain and Northern Ireland,2017,11,,0,0,82,,106,188,25,1,107,133,321,No Report
United Kingdom of Great Britain and Northern Ireland,2017,12,,0,2,55,,87,144,24,0,111,135,279,No Report
United Kingdom of Great Britain and Northern Ireland,2017,13,,0,0,57,,60,117,3,0,161,164,281,No Report
United Kingdom of Great Britain and Northern Ireland,2017,14,,0,0,28,,47,75,24,7,130,161,236,No Report
United Kingdom of Great Britain and Northern Ireland,2017,15,,0,1,11,,29,41,25,0,115,140,181,No Report
United Kingdom of Great Britain and Northern Ireland,2017,16,,0,0,12,,22,34,28,0,125,153,187,No Report
United Kingdom of Great Britain and Northern Ireland,2017,17,,0,0,14,,21,35,30,0,132,162,197,No Report
United Kingdom of Great Britain and Northern Ireland,2017,18,,0,1,18,,17,36,20,0,140,160,196,No Report
United Kingdom of Great Britain and Northern Ireland,2017,19,,0,2,10,,23,35,14,0,172,186,221,No Report
United Kingdom of Great Britain and Northern Ireland,2017,20,,0,0,9,,24,33,0,0,122,122,155,No Report
United Kingdom of Great Britain and Northern Ireland,2017,21,,0,0,2,,5,7,0,0,50,50,57,No Report
United Kingdom of Great Britain and Northern Ireland,2017,22,,0,0,3,,7,10,0,0,33,33,43,No Report
United Kingdom of Great Britain and Northern Ireland,2017,23,,0,0,0,,0,0,0,0,1,1,1,No Report
United Kingdom of Great Britain and Northern Ireland,2017,24,,0,0,1,,0,1,0,0,2,2,3,No Report
United Kingdom of Great Britain and Northern Ireland,2017,25,,0,0,2,,0,2,0,0,2,2,4,No Report
United Kingdom of Great Britain and Northern Ireland,2017,26,,0,0,1,,1,2,0,0,0,0,2,No Report
United Kingdom of Great Britain and Northern Ireland,2017,27,,0,0,1,,1,2,0,0,4,4,6,No Report
United Kingdom of Great Britain and Northern Ireland,2017,28,,0,0,0,,1,1,0,0,0,0,1,No Report
United Kingdom of Great Britain and Northern Ireland,2017,29,,0,0,1,,0,1,0,0,0,0,1,No Report
United Kingdom of Great Britain and Northern Ireland,2017,30,,0,0,2,,1,3,0,0,0,0,3,No Report
United Kingdom of Great Britain and Northern Ireland,2017,31,,0,0,2,,0,2,0,0,0,0,2,No Report
United Kingdom of Great Britain and Northern Ireland,2017,32,,0,0,0,,0,0,0,0,1,1,1,No Report
United Kingdom of Great Britain and Northern Ireland,2017,33,,0,0,3,,0,3,0,0,0,0,3,No Report
United Kingdom of Great Britain and Northern Ireland,2017,34,,0,0,2,,2,4,0,0,0,0,4,No Report
United Kingdom of Great Britain and Northern Ireland,2017,35,,0,0,3,,0,3,0,0,0,0,3,No Report
United Kingdom of Great Britain and Northern Ireland,2017,36,,0,1,1,,1,3,0,0,0,0,3,No Report
United Kingdom of Great Britain and Northern Ireland,2017,37,,0,1,3,,0,4,0,0,0,0,4,No Report
United Kingdom of Great Britain and Northern Ireland,2017,38,,0,0,0,,0,0,0,0,0,0,0,No Report
United Kingdom of Great Britain and Northern Ireland,2017,39,,0,0,0,,2,2,0,0,1,1,3,No Report
United Kingdom of Great Britain and Northern Ireland,2017,40,,0,5,14,,31,50,0,0,14,14,64,No Report
United Kingdom of Great Britain and Northern Ireland,2017,41,,0,2,15,,25,42,1,1,21,23,65,No Report
United Kingdom of Great Britain and Northern Ireland,2017,42,,0,0,16,,16,32,4,1,18,23,55,No Report
United Kingdom of Great Britain and Northern Ireland,2017,43,,0,0,10,,20,30,1,0,7,8,38,No Report
United Kingdom of Great Britain and Northern Ireland,2017,44,,0,1,10,,26,37,1,0,12,13,50,No Report
United Kingdom of Great Britain and Northern Ireland,2017,45,,0,3,21,,26,50,6,0,27,33,83,No Report
United Kingdom of Great Britain and Northern Ireland,2017,46,,0,4,49,,34,87,8,1,37,46,133,No Report
United Kingdom of Great Britain and Northern Ireland,2017,47,,0,6,79,,59,144,9,0,50,59,203,No Report
United Kingdom of Great Britain and Northern Ireland,2017,48,,0,8,103,,78,189,6,0,45,51,240,No Report
United Kingdom of Great Britain and Northern Ireland,2017,49,,0,22,209,,158,389,2,0,108,110,499,No Report
United Kingdom of Great Britain and Northern Ireland,2017,50,,0,20,431,,286,737,6,0,210,216,953,No Report
United Kingdom of Great Britain and Northern Ireland,2017,51,,0,42,856,,683,1581,19,0,610,629,2210,No Report
United Kingdom of Great Britain and Northern Ireland,2017,52,,0,38,824,,947,1809,21,0,946,967,2776,No Report
United Kingdom of Great Britain and Northern Ireland,2018,1,,0,47,832,,1348,2227,44,0,1587,1631,3858,No Report
United Kingdom of Great Britain and Northern Ireland,2018,2,,0,56,700,,1301,2057,45,1,2004,2050,4107,No Report
United Kingdom of Great Britain and Northern Ireland,2018,3,,0,87,503,,1109,1699,47,0,2046,2093,3792,No Report
United Kingdom of Great Britain and Northern Ireland,2018,4,,0,77,379,,1099,1555,50,0,2002,2052,3607,No Report
United Kingdom of Great Britain and Northern Ireland,2018,5,,0,50,271,,1061,1382,43,0,1744,1787,3169,No Report
United Kingdom of Great Britain and Northern Ireland,2018,6,,0,31,232,,855,1118,47,0,1498,1545,2663,No Report
United Kingdom of Great Britain and Northern Ireland,2018,7,,0,143,243,,989,1375,7,0,1428,1435,2810,No Report
United Kingdom of Great Britain and Northern Ireland,2018,8,,0,35,264,,1325,1624,51,0,1669,1720,3344,No Report
United Kingdom of Great Britain and Northern Ireland,2018,9,,0,35,207,,934,1176,34,0,1174,1208,2384,No Report
United Kingdom of Great Britain and Northern Ireland,2018,10,,0,21,133,,1195,1349,39,0,1249,1288,2637,No Report
United Kingdom of Great Britain and Northern Ireland,2018,11,,0,39,129,,1025,1193,0,0,961,961,2154,No Report
United Kingdom of Great Britain and Northern Ireland,2018,12,,0,34,124,,926,1084,0,0,641,641,1725,No Report
United Kingdom of Great Britain and Northern Ireland,2018,13,,0,19,100,,733,852,0,0,469,469,1321,No Report
United Kingdom of Great Britain and Northern Ireland,2018,14,,0,23,90,,665,778,0,0,357,357,1135,No Report
United Kingdom of Great Britain and Northern Ireland,2018,15,,0,18,80,,471,569,0,0,240,240,809,No Report
United Kingdom of Great Britain and Northern Ireland,2018,16,,0,7,41,,224,272,0,0,130,130,402,No Report
United Kingdom of Great Britain and Northern Ireland,2018,17,,0,3,17,,82,102,0,0,68,68,170,No Report
United Kingdom of Great Britain and Northern Ireland,2018,18,,0,4,13,,59,76,0,0,25,25,101,No Report
United Kingdom of Great Britain and Northern Ireland,2018,19,,0,3,11,,44,58,0,0,28,28,86,No Report
United Kingdom of Great Britain and Northern Ireland,2018,20,,0,0,8,,33,41,0,0,23,23,64,No Report
United Kingdom of Great Britain and Northern Ireland,2018,21,,0,2,1,,3,6,0,0,5,5,11,No Report
United Kingdom of Great Britain and Northern Ireland,2018,22,,0,2,2,,2,6,2,0,4,6,12,No Report
United Kingdom of Great Britain and Northern Ireland,2018,23,,0,0,5,,0,5,0,0,2,2,7,No Report
United Kingdom of Great Britain and Northern Ireland,2018,24,,0,1,1,,3,5,1,0,1,2,7,No Report
United Kingdom of Great Britain and Northern Ireland,2018,25,,0,0,1,,1,2,0,0,0,0,2,No Report
United Kingdom of Great Britain and Northern Ireland,2018,26,,0,2,0,,0,2,0,0,0,0,2,No Report
United Kingdom of Great Britain and Northern Ireland,2018,27,,0,2,0,,0,2,0,0,0,0,2,No Report
United Kingdom of Great Britain and Northern Ireland,2018,28,,0,2,0,,1,3,0,0,0,0,3,No Report
United Kingdom of Great Britain and Northern Ireland,2018,29,,0,1,1,,1,3,0,0,1,1,4,No Report
United Kingdom of Great Britain and Northern Ireland,2018,30,,0,0,0,,0,0,0,0,0,0,0,No Report
United Kingdom of Great Britain and Northern Ireland,2018,31,,0,0,1,,1,2,0,0,2,2,4,No Report
United Kingdom of Great Britain and Northern Ireland,2018,32,,0,0,0,,2,2,0,0,0,0,2,No Report
United Kingdom of Great Britain and Northern Ireland,2018,33,,0,0,0,,0,0,0,0,0,0,0,No Report
United Kingdom of Great Britain and Northern Ireland,2018,34,,0,0,2,,1,3,0,0,0,0,3,No Report
United Kingdom of Great Britain and Northern Ireland,2018,35,,0,4,1,,0,5,0,0,0,0,5,No Report
United Kingdom of Great Britain and Northern Ireland,2018,36,,0,5,1,,2,8,0,0,0,0,8,No Report
United Kingdom of Great Britain and Northern Ireland,2018,37,,0,3,0,,1,4,0,0,2,2,6,No Report
United Kingdom of Great Britain and Northern Ireland,2018,38,,0,2,1,,1,4,0,0,2,2,6,No Report
United Kingdom of Great Britain and Northern Ireland,2018,39,,0,0,1,,1,2,0,0,0,0,2,No Report
United Kingdom of Great Britain and Northern Ireland,2018,40,,0,3,2,,13,18,0,0,11,11,29,No Report
United Kingdom of Great Britain and Northern Ireland,2018,41,,0,3,1,,19,23,0,0,1,1,24,No Report
United Kingdom of Great Britain and Northern Ireland,2018,42,,0,5,5,,17,27,0,0,13,13,40,No Report
United Kingdom of Great Britain and Northern Ireland,2018,43,,0,22,2,,30,54,0,0,9,9,63,No Report
United Kingdom of Great Britain and Northern Ireland,2018,44,,0,36,3,,43,82,0,0,13,13,95,No Report
United Kingdom of Great Britain and Northern Ireland,2018,45,,0,31,5,,71,107,0,0,15,15,122,No Report
United Kingdom of Great Britain and Northern Ireland,2018,46,,0,32,8,,82,122,0,0,15,15,137,No Report
United Kingdom of Great Britain and Northern Ireland,2018,47,,0,36,1,,84,121,0,0,17,17,138,No Report
United Kingdom of Great Britain and Northern Ireland,2018,48,,0,69,5,,150,224,0,0,19,19,243,No Report
United Kingdom of Great Britain and Northern Ireland,2018,49,,0,91,11,,190,292,0,0,10,10,302,No Report
United Kingdom of Great Britain and Northern Ireland,2018,50,,0,119,6,,258,383,0,0,20,20,403,No Report
United Kingdom of Great Britain and Northern Ireland,2018,51,,0,269,13,,544,826,0,0,20,20,846,No Report
United Kingdom of Great Britain and Northern Ireland,2018,52,,0,402,20,,817,1239,0,0,15,15,1254,No Report
United Kingdom of Great Britain and Northern Ireland,2019,1,,0,489,25,,1451,1965,0,0,22,22,1987,No Report
United Kingdom of Great Britain and Northern Ireland,2019,2,,0,627,46,,2067,2740,0,0,42,42,2782,No Report
United Kingdom of Great Britain and Northern Ireland,2019,3,,0,569,76,,1979,2624,0,0,31,31,2655,No Report
United Kingdom of Great Britain and Northern Ireland,2019,4,,0,584,68,,2378,3030,0,0,29,29,3059,No Report
United Kingdom of Great Britain and Northern Ireland,2019,5,,0,705,188,,2687,3580,0,0,43,43,3623,No Report
United Kingdom of Great Britain and Northern Ireland,2019,6,,0,883,171,,2961,4015,0,0,19,19,4034,No Report
United Kingdom of Great Britain and Northern Ireland,2019,7,,0,629,195,,3061,3885,0,0,38,38,3923,No Report
United Kingdom of Great Britain and Northern Ireland,2019,8,,0,407,173,,2167,2747,0,0,24,24,2771,No Report
United Kingdom of Great Britain and Northern Ireland,2019,9,,0,182,126,,1390,1698,0,0,21,21,1719,No Report
United Kingdom of Great Britain and Northern Ireland,2019,10,,0,130,120,,940,1190,0,0,15,15,1205,No Report
United Kingdom of Great Britain and Northern Ireland,2019,11,,0,87,108,,695,890,0,0,10,10,900,No Report
United Kingdom of Great Britain and Northern Ireland,2019,12,,0,59,119,,719,897,0,0,12,12,909,No Report
United Kingdom of Great Britain and Northern Ireland,2019,13,,0,26,93,,501,620,0,0,19,19,639,No Report
United Kingdom of Great Britain and Northern Ireland,2019,14,,0,19,152,,431,602,0,0,19,19,621,No Report
United Kingdom of Great Britain and Northern Ireland,2019,15,,0,14,111,,435,560,0,0,15,15,575,No Report
United Kingdom of Great Britain and Northern Ireland,2019,16,,0,5,66,,336,407,0,0,9,9,416,No Report
United Kingdom of Great Britain and Northern Ireland,2019,17,,0,4,56,,331,391,0,0,15,15,406,No Report
United Kingdom of Great Britain and Northern Ireland,2019,18,,0,3,34,,193,230,0,0,14,14,244,No Report
United Kingdom of Great Britain and Northern Ireland,2019,19,,0,0,27,,88,115,0,0,7,7,122,No Report
United Kingdom of Great Britain and Northern Ireland,2019,20,,0,0,31,,94,125,0,0,12,12,137,No Report
United Kingdom of Great Britain and Northern Ireland,2019,21,,0,0,29,,5,34,0,0,1,1,35,No Report
United Kingdom of Great Britain and Northern Ireland,2019,22,,0,1,10,,6,17,0,0,1,1,18,No Report
United Kingdom of Great Britain and Northern Ireland,2019,23,,0,4,5,,8,17,0,0,0,0,17,No Report
United Kingdom of Great Britain and Northern Ireland,2019,24,,0,11,13,,4,28,0,0,2,2,30,No Report
United Kingdom of Great Britain and Northern Ireland,2019,25,,0,2,6,,3,11,0,0,2,2,13,No Report
United Kingdom of Great Britain and Northern Ireland,2019,26,,0,2,6,,4,12,0,0,4,4,16,No Report
United Kingdom of Great Britain and Northern Ireland,2019,27,,0,0,8,,3,11,0,0,0,0,11,No Report
United Kingdom of Great Britain and Northern Ireland,2019,28,,0,5,3,,3,11,0,0,2,2,13,No Report
United Kingdom of Great Britain and Northern Ireland,2019,29,,0,3,2,,1,6,0,0,3,3,9,No Report
United Kingdom of Great Britain and Northern Ireland,2019,30,,0,0,8,,0,8,0,0,1,1,9,No Report
United Kingdom of Great Britain and Northern Ireland,2019,31,,0,0,12,,4,16,0,0,0,0,16,No Report
United Kingdom of Great Britain and Northern Ireland,2019,32,,0,0,11,,3,14,0,0,2,2,16,No Report
United Kingdom of Great Britain and Northern Ireland,2019,33,,0,1,15,,2,18,0,0,2,2,20,No Report
United Kingdom of Great Britain and Northern Ireland,2019,34,,0,1,13,,2,16,0,0,3,3,19,No Report
United Kingdom of Great Britain and Northern Ireland,2019,35,,0,0,11,,2,13,0,0,1,1,14,No Report
United Kingdom of Great Britain and Northern Ireland,2019,36,,0,1,11,,1,13,0,0,2,2,15,No Report
United Kingdom of Great Britain and Northern Ireland,2019,37,,0,0,25,,1,26,0,0,3,3,29,No Report
United Kingdom of Great Britain and Northern Ireland,2019,38,,0,0,22,,2,24,0,0,4,4,28,No Report
United Kingdom of Great Britain and Northern Ireland,2019,39,,0,1,14,,6,21,0,0,4,4,25,No Report
United Kingdom of Great Britain and Northern Ireland,2019,40,,0,4,29,,61,94,0,0,19,19,113,No Report
United Kingdom of Great Britain and Northern Ireland,2019,41,,0,8,19,,91,118,0,0,25,25,143,No Report
United Kingdom of Great Britain and Northern Ireland,2019,42,,0,5,33,,83,121,0,0,37,37,158,No Report
United Kingdom of Great Britain and Northern Ireland,2019,43,,0,9,33,,155,197,0,0,31,31,228,No Report
United Kingdom of Great Britain and Northern Ireland,2019,44,,0,9,64,,216,289,0,0,39,39,328,No Report
United Kingdom of Great Britain and Northern Ireland,2019,45,,0,16,77,,184,277,0,0,21,21,298,No Report
United Kingdom of Great Britain and Northern Ireland,2019,46,,0,15,107,,265,387,0,0,25,25,412,No Report
United Kingdom of Great Britain and Northern Ireland,2019,47,,0,22,364,,593,979,0,0,41,41,1020,No Report
United Kingdom of Great Britain and Northern Ireland,2019,48,,0,29,536,,1199,1764,0,0,56,56,1820,No Report
United Kingdom of Great Britain and Northern Ireland,2019,49,,0,42,767,,213,1022,0,0,15,15,1037,No Report
United Kingdom of Great Britain and Northern Ireland,2019,50,,0,40,823,,309,1172,0,0,20,20,1192,No Report
United Kingdom of Great Britain and Northern Ireland,2019,51,,0,69,881,,424,1374,0,0,25,25,1399,No Report
United Kingdom of Great Britain and Northern Ireland,2019,52,,0,71,660,,474,1205,0,0,14,14,1219,No Report
United Kingdom of Great Britain and Northern Ireland,2020,1,,0,99,508,,2801,3408,0,0,150,150,3558,No Report
United Kingdom of Great Britain and Northern Ireland,2020,2,,0,109,266,,1735,2110,0,0,184,184,2294,No Report
United Kingdom of Great Britain and Northern Ireland,2020,3,,0,79,111,,923,1113,0,0,154,154,1267,No Report
United Kingdom of Great Britain and Northern Ireland,2020,4,,0,56,97,,552,705,0,0,131,131,836,No Report
United Kingdom of Great Britain and Northern Ireland,2020,5,,0,77,50,,514,641,0,0,180,180,821,No Report
United Kingdom of Great Britain and Northern Ireland,2020,6,,0,88,40,,423,551,0,0,188,188,739,No Report
United Kingdom of Great Britain and Northern Ireland,2020,7,,0,81,32,,405,518,0,0,201,201,719,No Report
United Kingdom of Great Britain and Northern Ireland,2020,8,,0,57,41,,372,470,0,0,237,237,707,No Report
United Kingdom of Great Britain and Northern Ireland,2020,9,,0,82,15,,374,471,0,0,280,280,751,No Report
United Kingdom of Great Britain and Northern Ireland,2020,10,,0,85,16,,330,431,0,0,374,374,805,No Report
United Kingdom of Great Britain and Northern Ireland,2020,11,,0,88,28,,259,375,0,0,262,262,637,No Report
United Kingdom of Great Britain and Northern Ireland,2020,12,,0,47,1,,248,296,0,0,206,206,502,No Report
United Kingdom of Great Britain and Northern Ireland,2020,13,,0,6,3,,80,89,0,0,87,87,176,No Report
United Kingdom of Great Britain and Northern Ireland,2020,14,,0,2,2,,50,54,0,0,31,31,85,No Report
United Kingdom of Great Britain and Northern Ireland,2020,15,,0,1,0,,17,18,0,0,11,11,29,No Report
